Central,Semana,Temporada,Caudal_m3s
11,40,3,46.303884798262175
11,40,4,48.98193229542383
11,40,5,28.798538653571057
11,41,1,86.63758932057638
11,41,2,39.373418408510645
11,41,3,127.87516080453793
11,41,4,7.0
11,41,5,99.19363060878791
11,42,1,45.994292504779565
11,42,2,38.131250957393036
11,42,3,50.49616726119973
11,42,4,53.58190310565723
11,42,5,66.72667330006269
11,43,1,7.0
11,43,2,58.79431049873634
11,43,3,7.0
11,43,4,45.50348277438212
11,43,5,55.844317152994336
11,44,1,49.19061467189826
11,44,2,37.262962821445825
11,44,3,31.825333099743602
11,44,4,70.63399035819191
11,44,5,51.45450109980845
11,45,1,14.676881044234506
11,45,2,91.2232414774719
11,45,3,60.262993541475254
11,45,4,85.20188449950783
11,46,1,58.29327852419678
11,46,2,247.0047718302305
11,46,3,206.85932429613868
11,46,4,77.6912562128231
11,47,2,42.58393180236685
11,47,3,72.23464143661653
11,48,1,122.68545988266933
11,48,2,50.405320808417
11,48,3,109.65003225507073
11,48,4,86.41868440294968
13,8,1,1.4620595814023432
13,15,1,18.554075694062362
13,16,4,605.6038193444571
13,31,2,175.63466785622774
15,1,1,47.120000000000005
15,1,2,47.120000000000005
15,1,3,47.120000000000005
15,1,4,47.120000000000005
15,1,5,47.120000000000005
15,2,1,47.120000000000005
15,2,2,47.120000000000005
15,2,3,47.120000000000005
15,2,4,47.120000000000005
15,2,5,47.120000000000005
15,3,1,47.120000000000005
15,3,2,47.120000000000005
15,3,3,47.120000000000005
15,3,4,47.120000000000005
15,3,5,47.120000000000005
15,4,1,47.120000000000005
15,4,2,47.120000000000005
15,4,3,47.120000000000005
15,4,4,47.120000000000005
15,4,5,47.120000000000005
15,7,5,303.2353669463649
15,8,2,151.50690423425172
15,10,2,81.44620725176333
15,10,3,75.38236663991529
15,11,1,92.82166606784514
15,12,4,57.95117728666341
15,13,3,66.34951847985931
15,13,4,62.664425961082145
15,13,5,72.43496515531734
15,14,2,27.7429323474052
15,15,3,25.120723816812898
15,17,1,12.004840302482933
15,18,2,13.705720203597508
15,18,3,34.345596372791704
15,20,2,1.2818704347902212
15,20,5,22.48107996602252
15,21,1,52.42
15,21,2,52.42
15,21,3,52.42
15,21,4,52.42
15,21,5,52.42
15,22,1,52.42
15,22,2,52.42
15,22,3,52.42
15,22,4,52.42
15,22,5,52.42
15,23,1,52.42
15,23,2,52.42
15,23,3,52.42
15,23,4,52.42
15,23,5,52.42
15,24,1,52.42
15,24,2,52.42
15,24,3,52.42
15,24,4,52.42
15,24,5,52.42
15,25,1,70.97
15,25,2,70.97
15,25,3,70.97
15,25,4,70.97
15,25,5,70.97
15,26,1,70.97
15,26,2,70.97
15,26,3,70.97
15,26,4,70.97
15,26,5,70.97
15,27,1,70.97
15,27,2,70.97
15,27,3,70.97
15,27,4,70.97
15,27,5,70.97
15,28,1,70.97
15,28,2,70.97
15,28,3,70.97
15,28,4,70.97
15,28,5,70.97
15,29,1,81.57
15,29,2,81.57
15,29,3,81.57
15,29,4,81.57
15,29,5,81.57
15,30,1,81.57
15,30,2,81.57
15,30,3,81.57
15,30,4,81.57
15,30,5,81.57
15,31,1,81.57
15,31,2,81.57
15,31,3,81.57
15,31,4,81.57
15,31,5,81.57
15,32,1,81.57
15,32,2,81.57
15,32,3,81.57
15,32,4,81.57
15,32,5,81.57
15,33,1,89.52000000000001
15,33,2,89.52000000000001
15,33,3,89.52000000000001
15,33,4,89.52000000000001
15,33,5,89.52000000000001
15,34,1,89.52000000000001
15,34,2,89.52000000000001
15,34,3,89.52000000000001
15,34,4,89.52000000000001
15,34,5,89.52000000000001
15,35,1,89.52000000000001
15,35,2,89.52000000000001
15,35,3,89.52000000000001
15,35,4,89.52000000000001
15,35,5,89.52000000000001
15,36,1,89.52000000000001
15,36,2,89.52000000000001
15,36,3,89.52000000000001
15,36,4,89.52000000000001
15,36,5,89.52000000000001
15,37,1,89.52000000000001
15,37,2,89.52000000000001
15,37,3,89.52000000000001
15,37,4,89.52000000000001
15,37,5,89.52000000000001
15,38,1,89.52000000000001
15,38,2,89.52000000000001
15,38,3,89.52000000000001
15,38,4,89.52000000000001
15,38,5,89.52000000000001
15,39,1,89.52000000000001
15,39,2,89.52000000000001
15,39,3,89.52000000000001
15,39,4,89.52000000000001
15,39,5,89.52000000000001
15,40,1,89.52000000000001
15,40,2,89.52000000000001
15,40,3,89.52000000000001
15,40,4,89.52000000000001
15,40,5,89.52000000000001
15,41,1,78.92000000000002
15,41,2,78.92000000000002
15,41,3,78.92000000000002
15,41,4,78.92000000000002
15,41,5,78.92000000000002
15,42,1,78.92000000000002
15,42,2,78.92000000000002
15,42,3,78.92000000000002
15,42,4,78.92000000000002
15,42,5,78.92000000000002
15,43,1,78.92000000000002
15,43,2,78.92000000000002
15,43,3,78.92000000000002
15,43,4,78.92000000000002
15,43,5,78.92000000000002
15,44,1,78.92000000000002
15,44,2,78.92000000000002
15,44,3,78.92000000000002
15,44,4,78.92000000000002
15,44,5,78.92000000000002
15,45,1,63.02
15,45,2,63.02
15,45,3,63.02
15,45,4,63.02
15,45,5,63.02
15,46,1,63.02
15,46,2,63.02
15,46,3,63.02
15,46,4,63.02
15,46,5,63.02
15,47,1,63.02
15,47,2,63.02
15,47,3,63.02
15,47,4,63.02
15,47,5,63.02
15,48,1,63.02
15,48,2,63.02
15,48,3,63.02
15,48,4,63.02
15,48,5,63.02
