Demanda,Canal,Semana,Temporada,Demanda_m3s,Provisto_m3s,Deficit_m3s
1,3,6,6,0.0,103.71736701214714,0.0
1,3,7,1,0.0,130.37482731943146,0.0
1,3,7,2,0.0,129.77730923955625,0.0
1,3,7,3,0.0,137.13859496664926,0.0
1,3,7,4,0.0,107.284545143156,0.0
1,3,7,5,0.0,106.83265028811101,0.0
1,3,7,6,0.0,110.23467191129146,0.0
1,3,8,1,0.0,130.06145824370458,0.0
1,3,8,2,0.0,138.59816307822578,0.0
1,3,8,3,0.0,98.93741606288471,0.0
1,3,8,4,0.0,86.6746197255805,0.0
1,3,8,5,0.0,90.06439825575855,0.0
1,3,8,6,0.0,108.66573379724332,0.0
1,3,9,1,0.0,125.71892479042913,0.0
1,3,9,2,0.0,136.26549627761108,0.0
1,3,9,3,0.0,137.42227487893743,0.0
1,3,9,4,0.0,97.63224667372288,0.0
1,3,9,5,0.0,107.17642462971514,0.0
1,3,9,6,0.0,129.59810332907304,0.0
1,3,10,1,0.0,130.73177569118332,0.0
1,3,10,2,0.0,136.82489746355958,0.0
1,3,10,3,0.0,131.54291214869875,0.0
1,3,10,4,0.0,101.8914848731471,0.0
1,3,10,5,0.0,93.83292089346827,0.0
1,3,10,6,0.0,99.52402599539417,0.0
1,3,11,1,0.0,134.61637077327373,0.0
1,3,11,2,0.0,137.02199295055868,0.0
1,3,11,3,0.0,103.70445812115972,0.0
1,3,11,4,0.0,101.54141830071914,0.0
1,3,11,5,0.0,107.44759182906762,0.0
1,3,11,6,0.0,99.8818126446906,0.0
1,3,12,1,0.0,133.2426303216884,0.0
1,3,12,2,0.0,136.4595470219224,0.0
1,3,12,3,0.0,101.73929087040887,0.0
1,3,12,4,0.0,102.5355675677009,0.0
1,3,12,5,0.0,104.64637979662947,0.0
1,3,12,6,0.0,138.71253469736465,0.0
1,3,13,1,0.0,184.67044752271067,0.0
1,3,13,2,0.0,181.57062198213077,0.0
1,3,13,3,0.0,184.32242102332418,0.0
1,3,13,4,0.0,170.1802692183029,0.0
1,3,13,5,0.0,195.89211911415913,0.0
1,3,13,6,0.0,180.24973423844324,0.0
1,3,14,1,0.0,187.27746809355682,0.0
1,3,14,2,0.0,177.30024145206855,0.0
1,3,14,3,0.0,176.45376861628546,0.0
1,3,14,4,0.0,174.6906171341311,0.0
1,3,14,5,0.0,174.55520286223356,0.0
1,3,14,6,0.0,173.03710920479648,0.0
1,3,15,1,0.0,171.25694991849792,0.0
1,3,15,2,0.0,191.7740514804313,0.0
1,3,15,3,0.0,195.42534421820147,0.0
1,3,15,4,0.0,178.44499470469157,0.0
1,3,15,5,0.0,163.6054505233924,0.0
1,3,15,6,0.0,168.8096833107228,0.0
1,3,16,1,0.0,184.62660307202484,0.0
1,3,16,2,0.0,197.6798356900121,0.0
1,3,16,3,0.0,191.09255203772045,0.0
1,3,16,4,0.0,188.59769788513893,0.0
1,3,16,5,0.0,177.43298641621865,0.0
1,3,16,6,0.0,176.08227275980218,0.0
1,3,17,1,0.0,178.28439449919244,0.0
1,3,17,2,0.0,182.2851039086631,0.0
1,3,17,3,0.0,180.29794505406295,0.0
1,3,17,4,0.0,172.10878429731997,0.0
1,3,17,5,0.0,179.63228284149488,0.0
1,3,17,6,0.0,179.44311998271309,0.0
1,3,18,1,0.0,193.00271332866123,0.0
1,3,18,2,0.0,171.00106020326888,0.0
1,3,18,3,0.0,192.82241228591516,0.0
1,3,18,4,0.0,175.99245781588377,0.0
1,3,18,5,0.0,185.6123411263191,0.0
1,3,18,6,0.0,184.62836671437213,0.0
1,3,19,1,0.0,177.6688326878442,0.0
1,3,19,2,0.0,174.37608093917655,0.0
1,3,19,3,0.0,192.58220229639733,0.0
1,3,19,4,0.0,183.96664750170407,0.0
1,3,19,5,0.0,177.9827143713391,0.0
1,3,19,6,0.0,184.24763709570846,0.0
1,3,20,1,0.0,191.1896793832914,0.0
1,3,20,2,0.0,183.53254234357507,0.0
1,3,20,3,0.0,172.68536005013786,0.0
1,3,20,4,0.0,179.36919739869245,0.0
1,3,20,5,0.0,180.69718845339764,0.0
1,3,20,6,0.0,174.54558288607,0.0
1,3,21,1,0.0,169.619854501065,0.0
1,3,21,2,0.0,167.1344209119195,0.0
1,3,21,3,0.0,186.27388857744484,0.0
1,3,21,4,0.0,161.05462843987323,0.0
1,3,21,5,0.0,167.99479516763012,0.0
1,3,21,6,0.0,166.6386334714786,0.0
1,3,22,1,0.0,173.77675930645432,0.0
1,3,22,2,0.0,168.9767014155981,0.0
1,3,22,3,0.0,168.30184981087206,0.0
1,3,22,4,0.0,176.48341379902251,0.0
1,3,22,5,0.0,169.32848165547244,0.0
1,3,22,6,0.0,176.5576746057788,0.0
1,3,23,1,0.0,175.68148964485675,0.0
1,3,23,2,0.0,182.68253826708815,0.0
1,3,23,3,0.0,169.87546602361846,0.0
1,3,23,4,0.0,160.63956839312192,0.0
1,3,23,5,0.0,179.55028316725083,0.0
1,3,23,6,0.0,173.78368264617131,0.0
1,3,24,1,0.0,165.92246974746251,0.0
1,3,24,2,0.0,169.60647565420265,0.0
1,3,24,3,0.0,175.93972005474484,0.0
1,3,24,4,0.0,170.42718049837111,0.0
1,3,24,5,0.0,170.14229339356632,0.0
1,3,24,6,0.0,175.19064554427712,0.0
1,3,25,1,0.0,142.46751257513532,0.0
1,3,25,2,0.0,137.37829464236663,0.0
1,3,25,3,0.0,140.588626148396,0.0
1,3,25,4,0.0,142.9024226774157,0.0
1,3,25,5,0.0,140.49114344872692,0.0
1,3,25,6,0.0,140.89456510107414,0.0
1,3,26,1,0.0,140.11333673171885,0.0
1,3,26,2,0.0,137.55602333488122,0.0
1,3,26,3,0.0,146.22722964463145,0.0
1,3,26,4,0.0,140.29172548048678,0.0
1,3,26,5,0.0,141.9356893091036,0.0
1,3,26,6,0.0,143.24129603823053,0.0
1,3,27,1,0.0,146.67381012422229,0.0
1,3,27,2,0.0,148.794499247084,0.0
1,3,27,3,0.0,143.37437928232123,0.0
1,3,27,4,0.0,146.62757619104346,0.0
1,3,27,5,0.0,139.34092410836723,0.0
1,3,27,6,0.0,146.59373392607506,0.0
1,3,28,1,0.0,140.65688418734976,0.0
1,3,28,2,0.0,138.88425171048246,0.0
1,3,28,3,0.0,139.63989787909503,0.0
1,3,28,4,0.0,142.20590400248724,0.0
1,3,28,5,0.0,147.54139995941642,0.0
1,3,28,6,0.0,143.69581360528406,0.0
1,3,29,1,0.0,137.1258418144087,0.0
1,3,29,2,0.0,141.8728413560791,0.0
1,3,29,3,0.0,147.09392479077775,0.0
1,3,29,4,0.0,141.53946830699303,0.0
1,3,29,5,0.0,143.5678573548921,0.0
1,3,29,6,0.0,144.36090538079344,0.0
1,3,30,1,0.0,142.9775234240491,0.0
1,3,30,2,0.0,147.8181053519026,0.0
1,3,30,3,0.0,150.4584021155033,0.0
1,3,30,4,0.0,144.16257178146105,0.0
1,3,30,5,0.0,124.1097812109603,0.0
1,3,30,6,0.0,143.12145103702463,0.0
1,3,31,1,0.0,139.14746161995444,0.0
1,3,31,2,0.0,142.64059151823616,0.0
1,3,31,3,0.0,141.4028102229513,0.0
1,3,31,4,0.0,150.81093430284275,0.0
1,3,31,5,0.0,127.87324382384531,0.0
1,3,31,6,0.0,140.56185247014005,0.0
1,3,32,1,0.0,144.939213619651,0.0
1,3,32,2,0.0,147.05727371821905,0.0
1,3,32,3,0.0,132.68855889739808,0.0
1,3,32,4,0.0,140.40502562181507,0.0
1,3,32,5,0.0,136.48957765290578,0.0
1,3,32,6,0.0,141.04405073596735,0.0
1,3,33,1,0.0,146.14779085971935,0.0
1,3,33,2,0.0,140.5629983989385,0.0
1,3,33,3,0.0,142.50442908005584,0.0
1,3,33,4,0.0,138.4000672244608,0.0
1,3,33,5,0.0,133.73059498654288,0.0
1,3,33,6,0.0,133.9755215066113,0.0
1,3,34,1,0.0,140.63473334603816,0.0
1,3,34,2,0.0,141.55527526191747,0.0
1,3,34,3,0.0,141.94389148080398,0.0
1,3,34,4,0.0,146.91332248331815,0.0
1,3,34,5,0.0,139.4696675268986,0.0
1,3,34,6,0.0,143.2878933446641,0.0
1,3,35,1,0.0,141.02127799484612,0.0
1,3,35,2,0.0,142.8658447582064,0.0
1,3,35,3,0.0,131.7033543644751,0.0
1,3,35,4,0.0,141.4152277169133,0.0
1,3,35,5,0.0,141.39715068958031,0.0
1,3,35,6,0.0,143.90541453113383,0.0
1,3,36,1,0.0,141.72726671932963,0.0
1,3,36,2,0.0,142.36942897932013,0.0
1,3,36,3,0.0,139.82879887461223,0.0
1,3,36,4,0.0,141.8433862497227,0.0
1,3,36,5,0.0,142.1408272378424,0.0
1,3,36,6,0.0,144.93157457111573,0.0
1,3,37,1,0.0,131.3812022930592,0.0
1,3,37,2,0.0,62.561186249302764,0.0
1,3,37,3,0.0,130.08226266543247,0.0
1,3,37,4,0.0,128.94128983337706,0.0
1,3,37,5,0.0,62.397220225116854,0.0
1,3,37,6,0.0,64.8547587891583,0.0
1,3,38,1,0.0,128.01929120611086,0.0
1,3,38,2,0.0,61.959455436465504,0.0
1,3,38,3,0.0,132.61771130460914,0.0
1,3,38,4,0.0,127.81945793181771,0.0
1,3,38,5,0.0,130.79053477762548,0.0
1,3,38,6,0.0,131.09313345556126,0.0
1,3,39,1,0.0,128.4338067821002,0.0
1,3,39,2,0.0,129.35287336455892,0.0
1,3,39,3,0.0,131.12831320732533,0.0
1,3,39,4,0.0,131.02550838984473,0.0
1,3,39,5,0.0,130.96632699625337,0.0
1,3,39,6,0.0,131.05704444568102,0.0
1,3,40,1,0.0,131.52023567130956,0.0
1,3,40,2,0.0,130.91446239866207,0.0
1,3,40,3,0.0,63.83436620838805,0.0
1,3,40,4,0.0,129.16458982763328,0.0
1,3,40,5,0.0,130.9769057327763,0.0
1,3,40,6,0.0,130.52297733554286,0.0
1,3,41,1,0.0,130.91320601262194,0.0
1,3,41,2,0.0,130.70803732085997,0.0
1,3,41,3,0.0,131.8752862911249,0.0
1,3,41,4,0.0,129.22090984603417,0.0
1,3,41,5,0.0,127.72675388982671,0.0
1,3,41,6,0.0,60.77956998149439,0.0
1,3,42,1,0.0,131.38303299938525,0.0
1,3,42,2,0.0,131.356690399082,0.0
1,3,42,3,0.0,128.72224205495309,0.0
1,3,42,4,0.0,130.78195439434222,0.0
1,3,42,5,0.0,129.46941589315892,0.0
1,3,42,6,0.0,61.402712728190764,0.0
1,3,43,1,0.0,130.65321545535906,0.0
1,3,43,2,0.0,61.409930801033326,0.0
1,3,43,3,0.0,130.54956545920368,0.0
1,3,43,4,0.0,131.03827251789556,0.0
1,3,43,5,0.0,131.0826943778733,0.0
1,3,43,6,0.0,131.74369585063076,0.0
1,3,44,1,0.0,128.84552668194664,0.0
1,3,44,2,0.0,63.530143675551244,0.0
1,3,44,3,0.0,129.04534951994768,0.0
1,3,44,4,0.0,61.86240004398175,0.0
1,3,44,5,0.0,129.419459195572,0.0
1,3,44,6,0.0,127.94093240485586,0.0
1,3,45,1,0.0,128.99590101811174,0.0
1,3,45,2,0.0,130.97659085055105,0.0
1,3,45,3,0.0,133.16018715618313,0.0
1,3,45,4,0.0,131.39218768585275,0.0
1,3,45,5,0.0,132.01869452852222,0.0
1,3,45,6,0.0,129.64326627550713,0.0
1,3,46,1,0.0,128.23905603187075,0.0
1,3,46,2,0.0,129.90465578313407,0.0
1,3,46,3,0.0,129.4465772988528,0.0
1,3,46,4,0.0,131.44921872790047,0.0
1,3,46,5,0.0,130.89351006370526,0.0
1,3,46,6,0.0,128.3950288231685,0.0
1,3,47,1,0.0,130.57320131058734,0.0
1,3,47,2,0.0,130.76686769462484,0.0
1,3,47,3,0.0,129.92001695899341,0.0
1,3,47,4,0.0,129.6072161679879,0.0
1,3,47,5,0.0,60.430614725960325,0.0
1,3,47,6,0.0,131.883881136107,0.0
1,3,48,1,0.0,129.26772985404898,0.0
1,3,48,2,0.0,131.19141757787796,0.0
1,3,48,3,0.0,128.61112262440233,0.0
1,3,48,4,0.0,134.37906426563018,0.0
1,3,48,5,0.0,130.39709189539255,0.0
1,3,48,6,0.0,132.9508949434736,0.0
1,4,1,1,29.516000000000002,49.39752272078191,0.0
1,4,1,2,29.516000000000002,50.05377732242147,0.0
1,4,1,3,29.516000000000002,50.48543297588951,0.0
1,4,1,4,29.516000000000002,49.36810947010763,0.0
1,4,1,5,29.516000000000002,49.941680603677995,0.0
1,4,1,6,29.516000000000002,49.93266959217876,0.0
1,4,2,1,29.516000000000002,49.39587388146068,0.0
1,4,2,2,29.516000000000002,50.502850424960094,0.0
1,4,2,3,29.516000000000002,49.803204917691744,0.0
1,4,2,4,29.516000000000002,49.51459026410519,0.0
1,4,2,5,29.516000000000002,50.12220371108382,0.0
1,4,2,6,29.516000000000002,49.50926151752284,0.0
1,4,3,1,29.516000000000002,49.44612467101306,0.0
1,4,3,2,29.516000000000002,49.76617693867857,0.0
1,4,3,3,29.516000000000002,49.68679286686477,0.0
1,4,3,4,29.516000000000002,49.57226715990741,0.0
1,4,3,5,29.516000000000002,49.69755034553597,0.0
1,4,3,6,29.516000000000002,49.75178174158913,0.0
1,4,4,1,29.516000000000002,50.027994082294626,0.0
1,4,4,2,29.516000000000002,49.903263979066125,0.0
1,4,4,3,29.516000000000002,49.446149948814565,0.0
1,4,4,4,29.516000000000002,49.92979391778908,0.0
1,4,4,5,29.516000000000002,49.35753262004178,0.0
1,4,4,6,29.516000000000002,49.67818505276388,0.0
1,4,5,1,0.0,0.0,0.0
1,4,5,2,0.0,0.0,0.0
1,4,5,3,0.0,0.0,0.0
1,4,5,4,0.0,0.0,0.0
1,4,5,5,0.0,0.0,0.0
1,4,5,6,0.0,0.0,0.0
1,4,6,1,0.0,0.0,0.0
1,4,6,2,0.0,0.0,0.0
1,4,6,3,0.0,0.0,0.0
1,4,6,4,0.0,0.0,0.0
1,4,6,5,0.0,0.0,0.0
1,4,6,6,0.0,0.0,0.0
1,4,7,1,0.0,0.0,0.0
1,4,7,2,0.0,0.0,0.0
1,4,7,3,0.0,0.0,0.0
1,4,7,4,0.0,0.0,0.0
1,4,7,5,0.0,0.0,0.0
1,4,7,6,0.0,0.0,0.0
1,4,8,1,0.0,0.0,0.0
1,4,8,2,0.0,0.0,0.0
1,4,8,3,0.0,0.0,0.0
1,4,8,4,0.0,0.0,0.0
1,4,8,5,0.0,0.0,0.0
1,4,8,6,0.0,0.0,0.0
1,4,9,1,0.0,0.0,0.0
1,4,9,2,0.0,0.0,0.0
1,4,9,3,0.0,0.0,0.0
1,4,9,4,0.0,0.0,0.0
1,4,9,5,0.0,0.0,0.0
1,4,9,6,0.0,0.0,0.0
1,4,10,1,0.0,0.0,0.0
1,4,10,2,0.0,0.0,0.0
1,4,10,3,0.0,0.0,0.0
1,4,10,4,0.0,0.0,0.0
1,4,10,5,0.0,0.0,0.0
1,4,10,6,0.0,0.0,0.0
1,4,11,1,0.0,0.0,0.0
1,4,11,2,0.0,0.0,0.0
1,4,11,3,0.0,0.0,0.0
1,4,11,4,0.0,0.0,0.0
1,4,11,5,0.0,0.0,0.0
1,4,11,6,0.0,0.0,0.0
1,4,12,1,0.0,0.0,0.0
1,4,12,2,0.0,0.0,0.0
1,4,12,3,0.0,0.0,0.0
1,4,12,4,0.0,0.0,0.0
1,4,12,5,0.0,0.0,0.0
1,4,12,6,0.0,0.0,0.0
1,4,13,1,0.0,0.0,0.0
1,4,13,2,0.0,0.0,0.0
1,4,13,3,0.0,0.0,0.0
1,4,13,4,0.0,0.0,0.0
1,4,13,5,0.0,0.0,0.0
1,4,13,6,0.0,0.0,0.0
1,4,14,1,0.0,0.0,0.0
1,4,14,2,0.0,0.0,0.0
1,4,14,3,0.0,0.0,0.0
1,4,14,4,0.0,0.0,0.0
1,4,14,5,0.0,0.0,0.0
1,4,14,6,0.0,0.0,0.0
1,4,15,1,0.0,0.0,0.0
1,4,15,2,0.0,0.0,0.0
1,4,15,3,0.0,0.0,0.0
1,4,15,4,0.0,0.0,0.0
1,4,15,5,0.0,0.0,0.0
1,4,15,6,0.0,0.0,0.0
1,4,16,1,0.0,0.0,0.0
1,4,16,2,0.0,0.0,0.0
1,4,16,3,0.0,0.0,0.0
1,4,16,4,0.0,0.0,0.0
1,4,16,5,0.0,0.0,0.0
1,4,16,6,0.0,0.0,0.0
1,4,17,1,0.0,0.0,0.0
1,4,17,2,0.0,0.0,0.0
1,4,17,3,0.0,0.0,0.0
1,4,17,4,0.0,0.0,0.0
1,4,17,5,0.0,0.0,0.0
1,4,17,6,0.0,0.0,0.0
1,4,18,1,0.0,0.0,0.0
1,4,18,2,0.0,0.0,0.0
1,4,18,3,0.0,0.0,0.0
1,4,18,4,0.0,0.0,0.0
1,4,18,5,0.0,0.0,0.0
1,4,18,6,0.0,0.0,0.0
1,4,19,1,0.0,0.0,0.0
1,4,19,2,0.0,0.0,0.0
1,4,19,3,0.0,0.0,0.0
1,4,19,4,0.0,0.0,0.0
1,4,19,5,0.0,0.0,0.0
1,4,19,6,0.0,0.0,0.0
1,4,20,1,0.0,0.0,0.0
1,4,20,2,0.0,0.0,0.0
1,4,20,3,0.0,0.0,0.0
1,4,20,4,0.0,0.0,0.0
1,4,20,5,0.0,0.0,0.0
1,4,20,6,0.0,0.0,0.0
1,4,21,1,29.516000000000002,52.067682761312426,0.0
1,4,21,2,29.516000000000002,52.084651507841166,0.0
1,4,21,3,29.516000000000002,51.64856058143519,0.0
1,4,21,4,29.516000000000002,51.50314548283695,0.0
1,4,21,5,29.516000000000002,52.16390739116678,0.0
1,4,21,6,29.516000000000002,51.31392900013221,0.0
1,4,22,1,29.516000000000002,51.39724817948658,0.0
1,4,22,2,29.516000000000002,51.49798553147292,0.0
1,4,22,3,29.516000000000002,51.546996353278445,0.0
1,4,22,4,29.516000000000002,51.33725285365716,0.0
1,4,22,5,29.516000000000002,51.238006820860214,0.0
1,4,22,6,29.516000000000002,51.75847907591312,0.0
1,4,23,1,29.516000000000002,51.41763348066868,0.0
1,4,23,2,29.516000000000002,51.111684669354915,0.0
1,4,23,3,29.516000000000002,51.39322628640158,0.0
1,4,23,4,29.516000000000002,51.53621766728399,0.0
1,4,23,5,29.516000000000002,51.696707331928074,0.0
1,4,23,6,29.516000000000002,51.74528131644013,0.0
1,4,24,1,29.516000000000002,51.18091865271671,0.0
1,4,24,2,29.516000000000002,51.73288366655099,0.0
1,4,24,3,29.516000000000002,51.40339101863916,0.0
1,4,24,4,29.516000000000002,51.08909778665488,0.0
1,4,24,5,29.516000000000002,51.403034160042324,0.0
1,4,24,6,29.516000000000002,51.5593261252634,0.0
1,4,25,1,29.516000000000002,52.612862815945334,0.0
1,4,25,2,29.516000000000002,52.392919619293124,0.0
1,4,25,3,29.516000000000002,52.17745617615939,0.0
1,4,25,4,29.516000000000002,52.22377088471587,0.0
1,4,25,5,29.516000000000002,52.237685802755756,0.0
1,4,25,6,29.516000000000002,52.2989212183992,0.0
1,4,26,1,29.516000000000002,52.11800087107514,0.0
1,4,26,2,29.516000000000002,52.09323023416129,0.0
1,4,26,3,29.516000000000002,52.519654740845134,0.0
1,4,26,4,29.516000000000002,52.35171703600365,0.0
1,4,26,5,29.516000000000002,52.611732153225454,0.0
1,4,26,6,29.516000000000002,52.28229215086033,0.0
1,4,27,1,29.516000000000002,52.62914734343395,0.0
1,4,27,2,29.516000000000002,52.048518540051965,0.0
1,4,27,3,29.516000000000002,51.80857447563008,0.0
1,4,27,4,29.516000000000002,52.106896261764106,0.0
1,4,27,5,29.516000000000002,52.20402191929327,0.0
1,4,27,6,29.516000000000002,52.496021701857316,0.0
1,4,28,1,29.516000000000002,52.22109494188196,0.0
1,4,28,2,29.516000000000002,52.13923025445804,0.0
1,4,28,3,29.516000000000002,52.19363902644899,0.0
1,4,28,4,29.516000000000002,52.12625050176148,0.0
1,4,28,5,29.516000000000002,52.16548225341097,0.0
1,4,28,6,29.516000000000002,52.48252218274898,0.0
1,4,29,1,29.516000000000002,52.353282138396644,0.0
1,4,29,2,29.516000000000002,52.427226851995094,0.0
1,4,29,3,29.516000000000002,51.92405837336888,0.0
1,4,29,4,29.516000000000002,51.86686900721273,0.0
1,4,29,5,29.516000000000002,52.543231970074046,0.0
1,4,29,6,29.516000000000002,51.64773011600448,0.0
1,4,30,1,29.516000000000002,52.173073946686756,0.0
1,4,30,2,29.516000000000002,52.67688684851749,0.0
1,4,30,3,29.516000000000002,52.56851540304316,0.0
1,4,30,4,29.516000000000002,52.34798324518021,0.0
1,4,30,5,29.516000000000002,52.177375539203815,0.0
1,4,30,6,29.516000000000002,52.42217741111074,0.0
1,4,31,1,29.516000000000002,52.39642263033107,0.0
1,4,31,2,29.516000000000002,52.36485653416632,0.0
1,4,31,3,29.516000000000002,52.683529585055126,0.0
1,4,31,4,29.516000000000002,52.07106378348625,0.0
1,4,31,5,29.516000000000002,52.05002856447708,0.0
1,4,31,6,29.516000000000002,52.01335782495623,0.0
1,4,32,1,29.516000000000002,52.91931801597681,0.0
1,4,32,2,29.516000000000002,52.188055816089054,0.0
1,4,32,3,29.516000000000002,51.970287186651476,0.0
1,4,32,4,29.516000000000002,52.38771890341872,0.0
1,4,32,5,29.516000000000002,52.35387332919281,0.0
1,4,32,6,29.516000000000002,52.25959610270672,0.0
1,4,33,1,29.516000000000002,51.730931894816734,0.0
1,4,33,2,29.516000000000002,52.38272161794296,0.0
1,4,33,3,29.516000000000002,52.32495129325199,0.0
1,4,33,4,29.516000000000002,52.39438164367072,0.0
1,4,33,5,29.516000000000002,52.26911156854291,0.0
1,4,33,6,29.516000000000002,52.5210664185614,0.0
1,4,34,1,29.516000000000002,52.66968911288374,0.0
1,4,34,2,29.516000000000002,52.202025210235725,0.0
1,4,34,3,29.516000000000002,52.13885366511438,0.0
1,4,34,4,29.516000000000002,52.47093694273353,0.0
1,4,34,5,29.516000000000002,51.75615022472642,0.0
1,4,34,6,29.516000000000002,52.35293265770639,0.0
1,4,35,1,29.516000000000002,52.230007220045785,0.0
1,4,35,2,29.516000000000002,52.19610487243662,0.0
1,4,35,3,29.516000000000002,52.31361888831604,0.0
1,4,35,4,29.516000000000002,52.49780667737991,0.0
1,4,35,5,29.516000000000002,52.56926365413668,0.0
1,4,35,6,29.516000000000002,52.03133713500399,0.0
1,4,36,1,29.516000000000002,52.534615583813476,0.0
1,4,36,2,29.516000000000002,52.291356664776146,0.0
1,4,36,3,29.516000000000002,52.74566911122687,0.0
1,4,36,4,29.516000000000002,52.27950578070629,0.0
1,4,36,5,29.516000000000002,52.03832790205302,0.0
1,4,36,6,29.516000000000002,52.10751971614142,0.0
1,4,37,1,29.516000000000002,50.85214280679936,0.0
1,4,37,2,29.516000000000002,50.839861844526,0.0
1,4,37,3,29.516000000000002,50.63535667142878,0.0
1,4,37,4,29.516000000000002,50.89419951996916,0.0
1,4,37,5,29.516000000000002,50.80862962640067,0.0
1,4,37,6,29.516000000000002,50.97104306500721,0.0
1,4,38,1,29.516000000000002,50.54937628637244,0.0
1,4,38,2,29.516000000000002,50.82767514615667,0.0
1,4,38,3,29.516000000000002,50.79781654470763,0.0
1,4,38,4,29.516000000000002,50.88412031045565,0.0
1,4,38,5,29.516000000000002,50.364435079297465,0.0
1,4,38,6,29.516000000000002,50.88658407403609,0.0
1,4,39,1,29.516000000000002,50.647362328207514,0.0
1,4,39,2,29.516000000000002,50.8239369986959,0.0
1,4,39,3,29.516000000000002,50.29953768701431,0.0
1,4,39,4,29.516000000000002,50.56869219352378,0.0
1,4,39,5,29.516000000000002,50.95087392011048,0.0
1,4,39,6,29.516000000000002,50.50492045808814,0.0
1,4,40,1,29.516000000000002,50.476851301093745,0.0
1,4,40,2,29.516000000000002,50.85583498406166,0.0
1,4,40,3,29.516000000000002,50.79303505848445,0.0
1,4,40,4,29.516000000000002,50.830865402082054,0.0
1,4,40,5,29.516000000000002,51.06189595302856,0.0
1,4,40,6,29.516000000000002,50.905491780491836,0.0
1,4,41,1,29.516000000000002,50.78519159567424,0.0
1,4,41,2,29.516000000000002,50.77168031799567,0.0
1,4,41,3,29.516000000000002,50.76210781454521,0.0
1,4,41,4,29.516000000000002,50.92021295644896,0.0
1,4,41,5,29.516000000000002,50.86171014680288,0.0
1,4,41,6,29.516000000000002,50.891104361973305,0.0
1,4,42,1,29.516000000000002,50.89700363894797,0.0
1,4,42,2,29.516000000000002,51.094435803456555,0.0
1,4,42,3,29.516000000000002,50.732523181825016,0.0
1,4,42,4,29.516000000000002,50.88909123901031,0.0
1,4,42,5,29.516000000000002,50.45773762021269,0.0
1,4,42,6,29.516000000000002,51.19172840703665,0.0
1,4,43,1,29.516000000000002,50.79992567676842,0.0
1,4,43,2,29.516000000000002,50.8008033622254,0.0
1,4,43,3,29.516000000000002,50.90121447504419,0.0
1,4,43,4,29.516000000000002,50.9735828275356,0.0
1,4,43,5,29.516000000000002,50.86249368886108,0.0
1,4,43,6,29.516000000000002,50.78013366374194,0.0
1,4,44,1,29.516000000000002,50.771070552585265,0.0
1,4,44,2,29.516000000000002,50.781164397404325,0.0
1,4,44,3,29.516000000000002,50.931731960931906,0.0
1,4,44,4,29.516000000000002,50.83825524772131,0.0
1,4,44,5,29.516000000000002,51.25149687579993,0.0
1,4,44,6,29.516000000000002,50.91203491146728,0.0
1,4,45,1,29.516000000000002,50.440369833343624,0.0
1,4,45,2,29.516000000000002,50.97112480382839,0.0
1,4,45,3,29.516000000000002,50.825380745305836,0.0
1,4,45,4,29.516000000000002,51.16196402654461,0.0
1,4,45,5,29.516000000000002,50.89324790059856,0.0
1,4,45,6,29.516000000000002,51.076316881215114,0.0
1,4,46,1,29.516000000000002,50.641595484970466,0.0
1,4,46,2,29.516000000000002,50.803606591108355,0.0
1,4,46,3,29.516000000000002,50.66394860144394,0.0
1,4,46,4,29.516000000000002,50.84811287625457,0.0
1,4,46,5,29.516000000000002,50.53310562412812,0.0
1,4,46,6,29.516000000000002,50.584788795531,0.0
1,4,47,1,29.516000000000002,50.91138379753534,0.0
1,4,47,2,29.516000000000002,50.94660422904892,0.0
1,4,47,3,29.516000000000002,50.64309774016625,0.0
1,4,47,4,29.516000000000002,50.79352518885112,0.0
1,4,47,5,29.516000000000002,51.2515373215632,0.0
1,4,47,6,29.516000000000002,50.760841099520064,0.0
1,4,48,1,29.516000000000002,50.93274038874871,0.0
1,4,48,2,29.516000000000002,50.80225789876494,0.0
1,4,48,3,29.516000000000002,50.72760816852489,0.0
1,4,48,4,29.516000000000002,50.87827097529791,0.0
1,4,48,5,29.516000000000002,50.83753289096803,0.0
1,4,48,6,29.516000000000002,50.829773315176475,0.0
2,1,1,1,0.0,0.0,0.0
2,1,1,2,0.0,0.0,0.0
2,1,1,3,0.0,0.0,0.0
2,1,1,4,0.0,0.0,0.0
2,1,1,5,0.0,0.0,0.0
2,1,1,6,0.0,0.0,0.0
2,1,2,1,0.0,0.0,0.0
2,1,2,2,0.0,0.0,0.0
2,1,2,3,0.0,0.0,0.0
2,1,2,4,0.0,0.0,0.0
2,1,2,5,0.0,0.0,0.0
2,1,2,6,0.0,0.0,0.0
2,1,3,1,0.0,0.0,0.0
2,1,3,2,0.0,0.0,0.0
2,1,3,3,0.0,0.0,0.0
2,1,3,4,0.0,0.0,0.0
2,1,3,5,0.0,0.0,0.0
2,1,3,6,0.0,0.0,0.0
2,1,4,1,0.0,0.0,0.0
2,1,4,2,0.0,0.0,0.0
2,1,4,3,0.0,0.0,0.0
2,1,4,4,0.0,0.0,0.0
2,1,4,5,0.0,0.0,0.0
2,1,4,6,0.0,0.0,0.0
2,1,5,1,0.0,0.0,0.0
2,1,5,2,0.0,0.0,0.0
2,1,5,3,0.0,0.0,0.0
2,1,5,4,0.0,0.0,0.0
2,1,5,5,0.0,0.0,0.0
