Semana,Temporada,Canal,Demanda,Demanda_m3s,Provisto_m3s,Deficit_m3s,Incumplimiento
2,2,2,3,12.900304363070614,11.106334215945102,1.7939701471255116,1
2,2,3,3,5.809192830512522,5.115552177474264,0.6936406530382584,1
2,2,4,1,6.7352451498650865,6.3243293100768225,0.41091583978826396,1
3,2,1,1,8.460997265377856,8.419724860612382,0.04127240476547378,0
3,2,1,2,11.40972077345332,11.00463133329477,0.40508944015854986,1
3,2,1,3,6.3252467274184845,6.150688238531237,0.17455848888724734,1
3,2,2,1,14.227571905133944,12.767999218556941,1.459572686577003,1
3,2,2,2,11.062529377509774,10.542169680147179,0.5203596973625952,1
3,2,2,3,6.748386272604126,6.077011020379784,0.6713752522243421,1
3,2,3,3,8.986630277723131,7.452386012145801,1.53424426557733,1
3,2,4,1,8.675344222915314,7.058559028410299,1.616785194505015,1
4,2,1,1,5.25811906949487,4.348639344107463,0.9094797253874072,1
4,2,1,2,14.631151115891738,13.31297082917856,1.3181802867131776,1
4,2,1,3,14.6582216115322,12.994507238641873,1.6637143728903272,1
4,2,2,1,8.118161330852596,7.316317324449151,0.8018440064034449,1
4,2,2,2,9.395116886329102,7.714639920942511,1.6804769653865916,1
4,2,2,3,11.408263146902062,9.619534604691244,1.7887285422108175,1
4,2,3,3,11.195879548978295,10.412618261803402,0.7832612871748932,1
4,2,4,1,6.520248531286481,5.296201788241847,1.2240467430446342,1
5,2,1,1,12.807615860684399,11.423882128590991,1.3837337320934076,1
5,2,1,2,5.581637955054758,5.57590708326787,0.005730871786887803,0
5,2,1,3,5.577805609963667,5.237598767700858,0.34020684226280906,1
5,2,2,1,14.836789252634135,12.579164362042262,2.257624890591874,1
5,2,2,2,6.422493686871961,5.293913750921946,1.1285799359500155,1
5,2,2,3,8.032751475675955,6.588536358042093,1.4442151176338616,1
5,2,3,3,11.92161341694132,9.685814480823607,2.235798936117712,1
5,2,4,1,10.094221281497898,10.087552743871262,0.006668537626635995,0
6,2,1,1,13.139702695060189,12.128522258163638,1.0111804368965505,1
6,2,1,2,8.062536207866117,7.456065520300544,0.6064706875655732,1
6,2,1,3,10.270414639116517,9.091542315971608,1.1788723231449083,1
6,2,2,1,6.307103767401995,6.164063971149123,0.14303979625287155,1
6,2,2,2,9.497846488213225,7.967976138655398,1.529870349557827,1
6,2,2,3,8.677593508772896,7.6608047374852655,1.0167887712876302,1
6,2,3,3,13.275378955668742,12.568104946391154,0.7072740092775884,1
6,2,4,1,12.693048936413398,10.182443224975385,2.5106057114380125,1
7,2,1,1,9.161539981797615,8.211202723480387,0.9503372583172283,1
7,2,1,2,5.191922768230567,4.423324237378531,0.768598530852036,1
7,2,1,3,12.60289823122135,10.427914518540137,2.174983712681213,1
7,2,2,1,10.353101314525917,8.728082408434755,1.625018906091162,1
7,2,2,2,5.121207746438933,4.344014751773373,0.77719299466556,1
7,2,2,3,14.758737549100537,14.172925213309446,0.5858123357910916,1
7,2,3,3,14.595766443210334,13.10073389127324,1.4950325519370935,1
7,2,4,1,6.097361986775035,5.546111061092202,0.5512509256828331,1
8,2,1,1,9.54377334559961,9.246689200563406,0.2970841450362034,1
8,2,1,2,5.980825807842446,5.368677684823995,0.6121481230184509,1
8,2,1,3,6.500486646939843,5.6224996230182045,0.8779870239216381,1
8,2,2,1,12.373570773877997,11.076865421781088,1.2967053520969092,1
8,2,2,2,8.758882851457694,7.69814058350094,1.060742267956753,1
8,2,2,3,9.594467684059866,9.181937319507295,0.4125303645525715,1
8,2,3,3,13.920846889402345,13.79649109131315,0.12435579808919428,1
8,2,4,1,12.86903386255295,11.107023494415138,1.7620103681378119,1
9,2,1,1,11.881347060865421,10.544940567056548,1.336406493808873,1
9,2,1,2,7.5467062204605115,7.306527132180823,0.2401790882796888,1
9,2,1,3,5.38426348962325,5.278475625815538,0.10578786380771188,1
9,2,2,1,9.61477464624734,8.917129437751397,0.6976452084959437,1
9,2,2,2,11.593539222057828,11.350347904694466,0.24319131736336175,1
9,2,2,3,11.366696821672074,10.489036842659647,0.8776599790124262,1
9,2,3,3,5.666520405606899,5.120730251442081,0.545790154164818,1
9,2,4,1,6.501690008170416,6.160265159693121,0.3414248484772955,1
10,2,1,1,10.122219208126744,9.474858305022234,0.6473609031045093,1
10,2,1,2,5.416729006023843,4.425242279377983,0.99148672664586,1
10,2,1,3,12.163233880626823,9.90594283207777,2.257291048549053,1
10,2,2,1,5.712567277652586,4.583887918003886,1.1286793596487001,1
10,2,2,2,14.5650139829948,13.80037510001504,0.7646388829797601,1
10,2,2,3,8.532514085020642,7.332050072825854,1.2004640121947876,1
10,2,3,3,8.497032297458496,8.114077052724152,0.38295524473434384,1
10,2,4,1,11.613706110704143,9.721126268206861,1.8925798424972822,1
11,2,1,1,6.741093353340844,5.525533534728803,1.215559818612041,1
11,2,1,2,11.603027197013382,11.056229115293172,0.54679808172021,1
11,2,1,3,7.65046428325004,6.152419161856244,1.4980451213937958,1
11,2,2,1,5.821716674764273,5.784294720550468,0.03742195421380501,0
11,2,2,2,7.954447774774202,7.5873072911445325,0.36714048362966967,1
11,2,2,3,11.246635688542638,9.856415747271987,1.3902199412706508,1
11,2,3,3,7.056872621955551,5.816819795761714,1.2400528261938373,1
11,2,4,1,11.150129680388666,10.64755716609515,0.5025725142935169,1
12,2,1,1,11.439042535411307,10.364463760100342,1.0745787753109646,1
12,2,1,2,5.419512234316363,5.385357143247263,0.034155091069099974,0
12,2,1,3,12.987141916545745,11.150297802622076,1.8368441139236698,1
12,2,2,1,14.799703293588507,13.621296423769,1.1784068698195078,1
12,2,2,2,10.824226582072464,10.278843984481293,0.5453825975911712,1
12,2,2,3,13.117697880901375,12.216455911971009,0.9012419689303659,1
12,2,3,3,6.280957463662,5.449694734227696,0.8312627294343047,1
12,2,4,1,14.280836403260498,12.066208883880462,2.214627519380036,1
13,2,1,1,8.721670238375133,7.731022608832965,0.9906476295421678,1
13,2,1,2,9.394049896944523,8.666836921908802,0.7272129750357212,1
13,2,1,3,14.430758377447075,12.239282375491136,2.191476001955939,1
13,2,2,1,6.21501376300918,5.217467372860879,0.997546390148301,1
13,2,2,2,13.869249002092696,12.886781395465935,0.982467606626761,1
13,2,2,3,7.859067892391601,7.569770791901975,0.28929710048962587,1
13,2,3,3,13.61369996363436,13.195798415276249,0.41790154835811144,1
13,2,4,1,14.189265336395545,12.067235221909023,2.122030114486522,1
14,2,1,1,12.550419287462784,11.196328187815784,1.3540910996470004,1
14,2,1,2,13.419985528900614,12.691255292210064,0.7287302366905504,1
14,2,1,3,12.764474464997246,11.886691776394938,0.8777826886023075,1
14,2,2,1,6.774287694697069,6.157863985750092,0.6164237089469768,1
14,2,2,2,14.846697395245082,14.660781309235386,0.185916086009696,1
14,2,2,3,5.431737357970117,4.524436044725002,0.9073013132451146,1
14,2,3,3,6.317287734545619,5.971074983811824,0.34621275073379554,1
14,2,4,1,13.17785329856945,11.105006931419393,2.072846367150058,1
15,2,1,1,10.05852692951829,9.738068353010277,0.32045857650801324,1
15,2,1,2,12.328015447662505,11.199354087250176,1.1286613604123286,1
15,2,1,3,10.903476904587729,9.831361020171233,1.0721158844164957,1
15,2,2,1,7.9754845131882055,7.281652441282128,0.6938320719060771,1
15,2,2,2,11.888853020500907,11.587643973621612,0.3012090468792952,1
15,2,2,3,11.36291353979248,10.820042475573057,0.5428710642194225,1
15,2,3,3,6.6007163495457295,5.889895073168132,0.7108212763775974,1
15,2,4,1,5.093316198270933,4.325935649904559,0.7673805483663738,1
16,2,1,1,12.264617151130048,12.244527588900212,0.02008956222983649,0
16,2,1,2,5.991780995872159,5.2745579990434,0.7172229968287596,1
16,2,1,3,13.000709686991595,10.931089359915557,2.069620327076038,1
16,2,2,1,10.550849493022863,9.987584576831152,0.5632649161917112,1
16,2,2,2,11.15985450260179,9.347549338321105,1.8123051642806853,1
16,2,2,3,8.553845686857393,8.18396334450885,0.3698823423485429,1
16,2,3,3,10.542265141320167,8.444838507567338,2.0974266337528285,1
16,2,4,1,12.609907600280938,10.176980664832177,2.4329269354487604,1
17,2,1,1,12.457337827312323,10.470344010138218,1.9869938171741044,1
17,2,1,2,14.580734801193802,12.737557144412582,1.8431776567812204,1
17,2,1,3,8.269316163380791,6.861693402934301,1.4076227604464906,1
17,2,2,1,8.056042154902148,7.857300822404731,0.19874133249741632,1
17,2,2,2,14.963343376272473,13.072903095763515,1.8904402805089582,1
17,2,2,3,9.486106309545425,8.958813384201214,0.5272929253442111,1
17,2,3,3,13.861957804650745,12.733717351077475,1.1282404535732695,1
17,2,4,1,8.915256981778294,7.867931534914616,1.0473254468636775,1
18,2,1,1,11.956181464968068,9.572640800705427,2.3835406642626413,1
18,2,1,2,11.195893374598407,9.752727067742013,1.4431663068563942,1
18,2,1,3,12.941973312770843,10.594275126002367,2.3476981867684756,1
18,2,2,1,10.882022669483906,9.752409713816721,1.1296129556671843,1
18,2,2,2,11.423255259052274,9.286772040091021,2.136483218961253,1
18,2,2,3,10.799837874281312,9.85265880319915,0.9471790710821626,1
18,2,3,3,10.606600944161709,9.765471326191749,0.8411296179699601,1
18,2,4,1,11.764679372263622,11.305830993699594,0.4588483785640278,1
19,2,1,1,7.698207201282143,7.428846023198062,0.2693611780840808,1
19,2,1,2,9.982556822634535,8.139893188130207,1.8426636345043281,1
19,2,1,3,5.5855092924397916,4.841785680945093,0.7437236114946986,1
19,2,2,1,12.848969771114675,12.097770004507781,0.7511997666068932,1
19,2,2,2,12.886149646724064,11.642041011164519,1.2441086355595452,1
19,2,2,3,9.401989979554905,7.798861419354431,1.6031285602004743,1
19,2,3,3,8.281927536093114,7.344445416857112,0.9374821192360026,1
19,2,4,1,5.886004296796172,4.968508017753495,0.9174962790426777,1
20,2,1,1,10.982252940637387,10.401650032444271,0.5806029081931161,1
20,2,1,2,14.983475113929497,14.783036166876009,0.2004389470534882,1
20,2,1,3,11.425651995351915,10.103128328413037,1.3225236669388778,1
20,2,2,1,11.361773647082327,10.874698087684175,0.4870755593981517,1
20,2,2,2,6.183361909233874,5.453607583658448,0.729754325575426,1
20,2,2,3,13.398022856356173,11.746938817689255,1.6510840386669177,1
20,2,3,3,10.718722712271866,9.835005529387725,0.8837171828841406,1
20,2,4,1,6.844762531336394,5.97169314077785,0.8730693905585438,1
21,2,1,1,8.345112887419322,6.719813207931239,1.6252996794880836,1
21,2,1,2,5.241917638913552,5.065471591826101,0.1764460470874516,1
21,2,1,3,7.730708099728124,6.9855896226744125,0.7451184770537118,1
21,2,2,1,7.9872557358877305,7.892493727945793,0.09476200794193712,0
21,2,2,2,7.5929675886577375,6.726848121600734,0.8661194670570032,1
21,2,2,3,13.727302504846019,13.293337355943844,0.43396514890217475,1
21,2,3,3,6.861014178462773,6.590200768521551,0.2708134099412227,1
21,2,4,1,9.581868867378926,8.591043973772697,0.9908248936062289,1
22,2,1,1,6.334799724159438,5.169958668750644,1.164841055408794,1
22,2,1,2,12.279393069737651,11.042762782515249,1.2366302872224022,1
22,2,1,3,9.368507026151796,8.861686214074544,0.5068208120772528,1
22,2,2,1,12.655128989911098,10.526303863810098,2.1288251261010007,1
22,2,2,2,11.102251494776413,9.182348208279436,1.919903286496977,1
22,2,2,3,12.513750860290457,11.6551953186144,0.8585555416760577,1
22,2,3,3,14.56614621083458,11.853807478399016,2.7123387324355637,1
22,2,4,1,5.570547211512543,4.7708250536214525,0.7997221578910905,1
23,2,1,1,7.61705683735906,6.469895779918069,1.1471610574409912,1
23,2,1,2,14.062545805210366,11.951887617348266,2.1106581878621,1
23,2,1,3,7.71949726128631,7.34803237042126,0.37146489086505063,1
23,2,2,1,9.4973984245054,9.07326466358889,0.4241337609165097,1
23,2,2,2,5.653661575643852,5.0742417651274865,0.5794198105163657,1
23,2,2,3,5.336136001832826,4.335774004383916,1.00036199744891,1
23,2,3,3,14.06437453344411,11.643179437044543,2.4211950963995665,1
23,2,4,1,10.32420682275217,9.108212663236463,1.2159941595157076,1
24,2,1,1,8.473433262588426,8.303682170497295,0.16975109209113093,1
24,2,1,2,5.218233967754895,4.86734915177328,0.3508848159816145,1
24,2,1,3,14.633944342135504,13.346649477511553,1.2872948646239504,1
24,2,2,1,14.368224620330919,11.644750285817482,2.723474334513437,1
24,2,2,2,9.187933190741614,7.828409033075341,1.3595241576662724,1
24,2,2,3,12.308209649807297,12.262169783563046,0.046039866244251826,0
24,2,3,3,7.565300624442478,7.042046003759228,0.5232546206832502,1
24,2,4,1,6.980976327597402,6.374092486965726,0.6068838406316761,1
25,2,1,1,9.639324866883362,9.585354922438777,0.05396994444458514,0
25,2,1,2,11.085272726964666,9.643092872450609,1.4421798545140572,1
25,2,1,3,6.140957848879333,5.098526359111048,1.0424314897682851,1
25,2,2,1,7.253169299512351,6.166596176256793,1.0865731232555573,1
25,2,2,2,13.506160578411379,12.320921482490615,1.185239095920764,1
25,2,2,3,10.233909113743664,8.422034131754224,1.8118749819894404,1
25,2,3,3,13.60139693349435,12.847374396224625,0.7540225372697247,1
25,2,4,1,5.676683619000016,5.344978075479515,0.33170554352050097,1
26,2,1,1,10.435382173426461,8.518872781965777,1.9165093914606839,1
26,2,1,2,9.583006415286565,8.595374658035816,0.9876317572507496,1
26,2,1,3,6.6577454016327575,6.585439819210956,0.07230558242180152,0
26,2,2,1,13.49975371480662,12.606130328574743,0.8936233862318765,1
26,2,2,2,9.622955610006072,8.490844793684424,1.1321108163216476,1
26,2,2,3,11.509734671509541,10.46334295685942,1.046391714650122,1
26,2,3,3,5.622731058818856,5.0745177592486606,0.5482132995701958,1
26,2,4,1,13.064036172328395,11.651134212403182,1.4129019599252128,1
27,2,1,1,5.519565775542684,5.283635468309234,0.23593030723345,1
27,2,1,2,7.013637821359744,5.973684830880272,1.0399529904794722,1
27,2,1,3,6.6470635343229585,5.756642930696652,0.8904206036263069,1
27,2,2,1,12.56751505688635,11.359489967438998,1.2080250894473519,1
27,2,2,2,7.048812741507126,6.8765821611569615,0.17223058035016425,1
27,2,2,3,13.795818549515293,13.438723236623737,0.3570953128915555,1
27,2,3,3,7.387962113815393,6.577117526866723,0.8108445869486696,1
27,2,4,1,14.849896561408752,14.17277833259108,0.6771182288176725,1
28,2,1,1,5.271674212255598,4.286086842258199,0.9855873699973987,1
28,2,1,2,9.639313768123328,9.464302784222115,0.17501098390121328,1
28,2,1,3,10.387017979527142,9.343771877898849,1.0432461016282932,1
28,2,2,1,6.054736999566305,5.639115759783688,0.41562123978261756,1
28,2,2,2,13.221031606002255,11.582734273364425,1.6382973326378298,1
28,2,2,3,12.756118509253275,12.665490506715981,0.09062800253729364,0
28,2,3,3,7.037664591276891,6.366735356026558,0.6709292352503331,1
28,2,4,1,7.871379580845756,7.545275281589863,0.3261042992558929,1
29,2,1,1,10.775933658811574,9.988390533563328,0.7875431252482468,1
29,2,1,2,12.979141596158941,11.41118464344395,1.567956952714992,1
29,2,1,3,14.150900684070432,12.829288259684885,1.3216124243855472,1
29,2,2,1,6.57954822835348,6.179378944694843,0.400169283658637,1
29,2,2,2,12.932613504382545,11.165402072008908,1.767211432373637,1
29,2,2,3,13.57179256998753,13.317031714464894,0.25476085552263505,1
29,2,3,3,7.769044873778089,7.743440390192246,0.025604483585842885,0
29,2,4,1,6.407115280487584,5.3845597595739685,1.022555520913616,1
30,2,1,1,6.842248392380261,6.697178645125379,0.1450697472548823,1
30,2,1,2,11.542925523249618,9.585486101200088,1.9574394220495304,1
30,2,1,3,9.403234183683491,8.679745631444653,0.7234885522388375,1
30,2,2,1,5.834640849893833,5.697429197859951,0.13721165203388175,1
30,2,2,2,13.036035354415352,11.746006955859317,1.2900283985560357,1
30,2,2,3,14.671266152591704,12.96282942509583,1.708436727495874,1
30,2,3,3,14.841103190364977,13.8554164773226,0.9856867130423783,1
30,2,4,1,11.346712732539414,9.453978690727517,1.892734041811897,1
31,2,1,1,13.81927758304644,12.236941798690127,1.582335784356312,1
31,2,1,2,6.622334057824793,5.31456548804387,1.3077685697809232,1
31,2,1,3,10.597556836383825,9.595874963293543,1.0016818730902823,1
31,2,2,1,12.193536223691586,11.925907742534413,0.26762848115717297,1
31,2,2,2,5.794065846430295,5.482920443437181,0.3111454029931142,1
31,2,2,3,6.874119440975822,6.679137865762059,0.19498157521376314,1
31,2,3,3,13.19063513861656,11.979190732344593,1.2114444062719674,1
31,2,4,1,12.102427986233115,10.4428223104406,1.6596056757925144,1
32,2,1,1,9.711678989328146,9.365237950732826,0.3464410385953194,1
32,2,1,2,9.592651971732138,8.360568424456998,1.2320835472751401,1
32,2,1,3,9.942124472503,9.600611010400078,0.3415134621029221,1
32,2,2,1,8.352080473708728,6.971918540788896,1.3801619329198322,1
32,2,2,2,12.120140203307807,11.698306511226155,0.4218336920816519,1
32,2,2,3,6.006374785235334,5.093254592685867,0.9131201925494663,1
32,2,3,3,6.419719897609939,5.582513198715256,0.8372066988946827,1
32,2,4,1,9.503509789054126,9.026103515969767,0.4774062730843589,1
33,2,1,1,11.51147584881674,10.638741520727061,0.8727343280896793,1
33,2,1,2,8.523749466096543,8.253457199148128,0.2702922669484149,1
33,2,1,3,9.712871673981645,9.672281462845907,0.04059021113573813,0
33,2,2,1,11.341421382957368,9.359541434344543,1.981879948612825,1
33,2,2,2,11.76177562075434,10.174180593186254,1.5875950275680868,1
33,2,2,3,11.863271966860975,9.655851949635796,2.2074200172251786,1
33,2,3,3,6.748814371759594,6.5540938796783825,0.19472049208121156,1
33,2,4,1,7.271795570235149,7.0347948455173706,0.23700072471777833,1
34,2,1,1,7.792760884544104,7.236173708052584,0.5565871764915205,1
34,2,1,2,11.94150573509831,10.777578523040061,1.1639272120582493,1
34,2,1,3,8.053106766967312,6.784974986836174,1.2681317801311387,1
34,2,2,1,5.331893545624262,4.589636807497637,0.742256738126625,1
34,2,2,2,11.531627905312831,11.389338729872268,0.1422891754405633,1
34,2,2,3,13.71204482263052,13.070498768682517,0.6415460539480033,1
34,2,3,3,12.884473432532987,12.021174810400785,0.8632986221322021,1
34,2,4,1,7.60286857566003,7.461751778717682,0.1411167969423479,1
35,2,1,1,11.70732311905834,10.678110406434064,1.0292127126242772,1
35,2,1,2,6.1098946921348105,5.434208212546313,0.6756864795884976,1
35,2,1,3,9.603582712019263,9.343447796385988,0.26013491563327484,1
35,2,2,1,10.466482201877884,9.169476876578981,1.297005325298903,1
35,2,2,2,14.768003285106593,12.14142704527967,2.626576239826923,1
35,2,2,3,9.225484283119446,7.457927022554958,1.7675572605644883,1
35,2,3,3,12.399041207669303,12.195886766637889,0.20315444103141367,1
35,2,4,1,7.800373295504894,7.579375735228466,0.22099756027642758,1
36,2,1,1,7.922182304618977,7.78080329532526,0.1413790092937175,1
36,2,1,2,12.539619035967839,12.050340096986355,0.48927893898148334,1
36,2,1,3,5.1800655560045445,5.1415365983323555,0.038528957672189,0
36,2,2,1,12.266709920703232,10.561026593586238,1.7056833271169936,1
36,2,2,2,13.29394664858847,11.383662877305731,1.9102837712827387,1
36,2,2,3,13.727538395661279,11.291121042924704,2.4364173527365747,1
36,2,3,3,12.036859774607958,10.93115016843015,1.1057096061778076,1
36,2,4,1,5.965344701954408,5.060871774931394,0.9044729270230141,1
37,2,1,1,5.1240403627731475,4.579629485381553,0.5444108773915941,1
37,2,1,2,8.012652607600003,7.369008217447086,0.6436443901529172,1
37,2,1,3,7.972378077086172,6.856116171564428,1.1162619055217444,1
37,2,2,1,12.431931987316034,10.065247282364709,2.366684704951325,1
37,2,2,2,14.028949951919872,13.614433409468539,0.4145165424513326,1
37,2,2,3,11.678046832264066,10.727971321335904,0.950075510928162,1
37,2,3,3,13.923024981396523,11.654491328994217,2.268533652402306,1
37,2,4,1,5.789691621908286,4.909091302344046,0.8806003195642402,1
38,2,1,1,12.945782787001903,10.446392978043217,2.4993898089586857,1
38,2,1,2,10.828068350834897,10.818187773528882,0.009880577306015326,0
38,2,1,3,13.556960938375394,12.259412518269952,1.297548420105441,1
38,2,2,1,5.636409092866423,5.446319521503525,0.19008957136289872,1
38,2,2,2,10.989785081772105,9.044445852715402,1.945339229056703,1
38,2,2,3,5.938572848233562,5.831235304973091,0.10733754326047151,1
38,2,3,3,11.692002629380784,11.292806791129085,0.3991958382516998,1
38,2,4,1,13.789789002822673,12.60875522073694,1.1810337820857324,1
39,2,1,1,10.174463517550413,9.015444410693254,1.1590191068571585,1
39,2,1,2,8.169465877911193,7.24565607691161,0.9238098009995834,1
39,2,1,3,12.738796557301564,11.724593271996193,1.0142032853053706,1
39,2,2,1,13.925232899548462,12.375020312285837,1.5502125872626245,1
39,2,2,2,11.07089578718754,10.254544655739187,0.8163511314483536,1
39,2,2,3,10.916971623063255,10.267703890886693,0.6492677321765612,1
39,2,3,3,7.374334683748063,6.655136142088871,0.7191985416591917,1
39,2,4,1,6.042248028083477,5.298460984714307,0.7437870433691698,1
40,2,1,1,9.876670686212645,9.18969739398802,0.686973292224625,1
40,2,1,2,14.505310525862035,13.346774468284453,1.1585360575775816,1
40,2,1,3,12.435939161765598,11.207930112522307,1.2280090492432905,1
40,2,2,1,11.341040313763314,9.23372127555419,2.1073190382091234,1
40,2,2,2,7.54391580841847,6.581090500765851,0.9628253076526194,1
40,2,2,3,9.724933550065135,7.868733043383012,1.8562005066821232,1
40,2,3,3,6.400240975533177,5.474528435494496,0.9257125400386812,1
40,2,4,1,14.715326909010507,12.74743743317713,1.9678894758333776,1
41,2,1,1,9.820410581120825,8.241480475518602,1.5789301056022236,1
41,2,1,2,11.107800710757683,9.509795212767365,1.598005497990318,1
41,2,1,3,7.069925784384267,6.386366656578891,0.6835591278053768,1
41,2,2,1,5.055057991604208,4.0517948191816435,1.0032631724225647,1
41,2,2,2,7.190688091018577,5.8053608456189885,1.3853272453995888,1
41,2,2,3,6.0802575413069135,5.276278036764351,0.8039795045425624,1
41,2,3,3,13.025856795798129,11.910970178390324,1.1148866174078051,1
41,2,4,1,10.126677259564165,8.69575512603492,1.4309221335292452,1
42,2,1,1,14.317537194328164,12.590885279386777,1.726651914941387,1
42,2,1,2,5.870927667957715,5.421292710855427,0.44963495710228774,1
42,2,1,3,6.138383934766014,5.33452958654948,0.8038543482165341,1
42,2,2,1,10.074119387178088,9.820699926670212,0.25341946050787634,1
42,2,2,2,9.935465803401186,9.343826233730212,0.5916395696709742,1
42,2,2,3,14.928168389990704,12.335113056650314,2.5930553333403896,1
42,2,3,3,7.747315255195195,6.809233254118696,0.9380820010764994,1
42,2,4,1,9.218281785388314,8.132407046616871,1.0858747387714427,1
43,2,1,1,14.07611002556555,13.27104843352464,0.805061592040909,1
43,2,1,2,11.079052140907038,9.548753007160808,1.5302991337462295,1
43,2,1,3,13.237903842212948,13.11892291667696,0.11898092553598794,1
43,2,2,1,13.211982825502265,10.573721888983782,2.638260936518483,1
43,2,2,2,11.36401370183407,9.207431596538566,2.156582105295504,1
43,2,2,3,7.576072203337219,6.151050448213121,1.4250217551240976,1
43,2,3,3,11.037954529493877,10.346073272703208,0.6918812567906691,1
43,2,4,1,6.144876380659051,5.3876296018075704,0.7572467788514805,1
44,2,1,1,9.56236508955542,8.355696017940643,1.2066690716147779,1
44,2,1,2,6.210250004851931,5.48855410709044,0.7216958977614905,1
44,2,1,3,12.51178047808418,10.187110844647652,2.324669633436528,1
44,2,2,1,5.801800140819035,5.053102538841741,0.7486976019772937,1
44,2,2,2,14.417257116189251,13.461602442682485,0.9556546735067659,1
44,2,2,3,11.786699566725648,10.282528093220122,1.5041714735055258,1
44,2,3,3,10.936607912085385,8.771446487147632,2.1651614249377538,1
44,2,4,1,11.360960464095422,11.16393175203394,0.19702871206148131,1
45,2,1,1,11.125734683448192,10.844695495600238,0.2810391878479539,1
45,2,1,2,12.239730554660937,10.086904950304309,2.1528256043566287,1
45,2,1,3,14.024533072858418,11.40599523681782,2.6185378360405984,1
45,2,2,1,10.339674725477638,8.565670105669971,1.7740046198076662,1
45,2,2,2,5.117066107309041,4.525568327571711,0.5914977797373302,1
45,2,2,3,7.950407076541563,7.133106014251482,0.8173010622900803,1
45,2,3,3,10.77199886734551,8.711830541350553,2.0601683259949564,1
45,2,4,1,6.230032951237456,5.680098468558847,0.5499344826786094,1
46,2,1,1,8.431673531726583,7.974969384382756,0.45670414734382714,1
46,2,1,2,11.522916485919396,11.16709887970787,0.3558176062115255,1
46,2,1,3,11.924928266692252,10.565322064853648,1.359606201838604,1
46,2,2,1,11.729666223944324,10.029758830830241,1.6999073931140831,1
46,2,2,2,8.063134987782128,7.722846759785347,0.3402882279967807,1
46,2,2,3,9.464195164015822,9.082561602768477,0.3816335612473445,1
46,2,3,3,13.224223736682784,12.847498233623334,0.3767255030594505,1
46,2,4,1,14.166352358412073,12.554179585741515,1.612172772670558,1
47,2,1,1,8.188668183211387,7.504421017077264,0.6842471661341234,1
47,2,1,2,8.711724234376277,8.016657864615246,0.6950663697610313,1
47,2,1,3,12.055858626438246,11.304549617284959,0.751309009153287,1
47,2,2,1,8.745528870201213,7.288279238409779,1.4572496317914334,1
47,2,2,2,9.305293384622075,7.709610776819908,1.5956826078021678,1
47,2,2,3,13.900970351838083,12.082382746887665,1.8185876049504177,1
47,2,3,3,6.544597472233238,5.268987046817226,1.275610425416012,1
47,2,4,1,11.458223862864843,10.626132956726646,0.8320909061381965,1
48,2,1,1,8.406041665812918,6.845395957767834,1.560645708045084,1
48,2,1,2,9.09628894895232,7.84321601137501,1.2530729375773104,1
48,2,1,3,11.771206397350094,10.843115633187965,0.9280907641621283,1
48,2,2,1,8.6459372819754,7.293526897239934,1.3524103847354656,1
48,2,2,2,14.880359661555918,13.255429211310267,1.6249304502456514,1
48,2,2,3,11.882742357802371,9.84022482651354,2.0425175312888317,1
48,2,3,3,9.855896996593978,7.938997412206686,1.9168995843872922,1
48,2,4,1,10.0545511791045,9.982193414766112,0.07235776433838836,0
1,3,1,1,8.842067129858002,7.142614776083233,1.6994523537747686,1
1,3,1,2,5.309557909193435,4.6596539613423955,0.6499039478510396,1
1,3,1,3,6.6002493646319405,5.311025423496139,1.289223941135801,1
1,3,2,1,12.562136139501767,11.201714603735073,1.3604215357666938,1
1,3,2,2,7.892447719726546,7.7347300688537635,0.15771765087278222,1
1,3,2,3,6.161389602005256,6.107069348221474,0.054320253783782135,0
1,3,3,3,8.139667173773528,7.9579957807289885,0.18167139304453972,1
1,3,4,1,11.029428764794616,10.647164998555729,0.38226376623888747,1
2,3,1,1,14.840131632104644,12.728100237812706,2.1120313942919378,1
2,3,1,2,14.61135485407593,12.82725551839218,1.7840993356837505,1
2,3,1,3,8.855119047369223,7.6869289039679645,1.168190143401259,1
2,3,2,1,10.41407607347585,8.652316499982678,1.7617595734931726,1
2,3,2,2,10.537114853580112,9.571293047884348,0.9658218056957644,1
2,3,2,3,12.6190181260487,12.199183296933002,0.4198348291156986,1
2,3,3,3,9.40441350312424,8.092184181028315,1.3122293220959254,1
2,3,4,1,7.5933489731709445,6.370248520656261,1.2231004525146831,1
3,3,1,1,5.576475821990249,4.843111232444441,0.7333645895458076,1
3,3,1,2,7.702476921307833,7.650743059243596,0.05173386206423647,0
3,3,1,3,10.577088262500439,9.19630658867345,1.3807816738269896,1
3,3,2,1,10.80467600993696,8.944535859888008,1.8601401500489523,1
3,3,2,2,9.44043749202203,8.734735186964501,0.7057023050575282,1
3,3,2,3,9.888978317924515,8.705819023994078,1.1831592939304372,1
3,3,3,3,14.938483888996982,14.580900689519178,0.3575831994778049,1
3,3,4,1,11.234059581594401,10.266531505262073,0.9675280763323286,1
4,3,1,1,11.206604798245841,9.416488885290248,1.790115912955594,1
4,3,1,2,8.951377432643186,7.231745380558997,1.7196320520841892,1
4,3,1,3,9.755460374868267,8.863859262170276,0.891601112697991,1
4,3,2,1,7.277497361032096,7.225141367066845,0.052355993965250924,0
